"year","model","race_group","stratum","wgtcpue","numcpue","stratum_bin","area","stations","bottom_temp_mean","surface_temp_mean","bio_t_km2","bio_tons"
2003,"WGOA","Big skate",33,7169.97477889216,489.475956675299,33,5260.082,8,6.8125,13.6875,0.89624684736152,4714.33190936308
2003,"WGOA","Big skate",35,369.746134678822,40.9464158005339,35,2199.622,9,6.7,9,0.0410829038532024,90.3668591393888
2003,"WGOA","Big skate",121,2622.98590832744,124.512234615338,121,7734.619,24,5.77916666666667,9.36666666666667,0.109291079513643,845.324860136736
2003,"WGOA","Big skate",122,222.80645044281,44.561290088562,122,5010.738,21,5.48571428571429,9.01428571428571,0.0106098309734671,53.1630832323288
2003,"WGOA","Big skate",132,520.102256979681,25.395618016586,132,10980.778,14,6.28571428571429,11.0071428571429,0.0371501612128343,407.937672942345
2003,"WGOA","Big skate",133,2129.24067899129,163.298750458062,133,12077.011,18,5.83888888888889,13.6777777777778,0.118291148832849,1428.60350565696
2003,"WGOA","Big skate",134,925.930697645971,90.1110118565588,134,5025.806,26,5.46923076923077,10.8807692307692,0.0356127191402297,178.982617531281
2003,"WGOA","Deep-water flatfish",10,40.6140214483894,172.786643629234,10,8332.718,28,5.58928571428571,6.11071428571429,0.00145050076601391,12.0866138419779
2003,"WGOA","Deep-water flatfish",11,57.0555118769497,217.831255946505,11,13681.241,62,6.07903225806452,6.46774193548387,0.000920250191563704,12.5901646510792
2003,"WGOA","Deep-water flatfish",12,246.792864066004,770.172146660442,12,6875.823,33,5.88181818181818,6.92121212121212,0.00747857163836377,51.4213348782093
2003,"WGOA","Deep-water flatfish",13,360.053820349534,686.142829049622,13,12398.789,38,5.94210526315789,7.11842105263158,0.00947510053551406,117.479772293626
2003,"WGOA","Deep-water flatfish",20,644.595874849553,2115.38488679066,20,7940.852,18,7.18823529411765,9.25555555555556,0.0358108819360863,284.368913443934
2003,"WGOA","Deep-water flatfish",21,157.408100130368,452.322126811403,21,7302.086,20,6.53,8.755,0.00787040500651841,57.470374212428
2003,"WGOA","Deep-water flatfish",22,816.352086168592,1877.27120491112,22,10792.012,37,7.90810810810811,9.3,0.0220635698964484,238.11031108531
2003,"WGOA","Deep-water flatfish",30,5488.75022748077,12009.0900735075,30,5766.075,33,7.32903225806452,9.94193548387097,0.166325764469114,959.046832361247
2003,"WGOA","Deep-water flatfish",31,80.6969746976483,173.81087715681,31,15403.147,41,7.28048780487805,10.0878048780488,0.00196821889506459,30.3167649688575
2003,"WGOA","Deep-water flatfish",32,54.1443103062821,218.32383188017,32,9886.88,15,9.6,11.1357142857143,0.00360962068708548,35.6878865787316
2003,"WGOA","Deep-water flatfish",33,877.267789581203,988.646571957184,33,5260.082,8,6.8125,13.6875,0.10965847369765,576.812563644484
2003,"WGOA","Deep-water flatfish",35,2699.71815076893,5008.9250769322,35,2199.622,9,6.7,9,0.29996868341877,659.817715358962
2003,"WGOA","Deep-water flatfish",110,556.444491065797,736.040748930999,110,4245.316,8,5.65,6.625,0.0695555613832247,295.285337629186
2003,"WGOA","Deep-water flatfish",111,636.714585397372,698.431366081203,111,8153.739,33,5.4625,6.725,0.0192943813756779,157.321349903739
2003,"WGOA","Deep-water flatfish",112,193.835711655474,475.001810775714,112,2278.242,5,5.4,8.04,0.0387671423310948,88.320931878678
2003,"WGOA","Deep-water flatfish",120,3020.99918418786,4480.70777285205,120,11104.039,19,5.56315789473684,8.8,0.158999957062519,1765.54172422053
2003,"WGOA","Deep-water flatfish",121,13302.5586854222,15484.8358800917,121,7734.619,24,5.77916666666667,9.36666666666667,0.55427327855926,4287.09263153675
2003,"WGOA","Deep-water flatfish",122,3636.2517916233,4839.44381651936,122,5010.738,21,5.48571428571429,9.01428571428571,0.173154847220157,867.633572850235
2003,"WGOA","Deep-water flatfish",130,13755.0901986265,15489.6799225149,130,7911.775,25,6.072,10.548,0.550203607945061,4353.08715024954
2003,"WGOA","Deep-water flatfish",131,11659.4729713881,10758.9798563453,131,7336.402,23,5.75652173913044,12.5695652173913,0.506933607451655,3719.06873157554
2003,"WGOA","Deep-water flatfish",132,4026.7815071484,6497.23681764917,132,10980.778,14,6.28571428571429,11.0071428571429,0.2876272505106,3158.37098460728
2003,"WGOA","Deep-water flatfish",133,6043.08169723145,6902.4632693396,133,12077.011,18,5.83888888888889,13.6777777777778,0.335726760957303,4054.57578507571
2003,"WGOA","Deep-water flatfish",134,4134.70838503866,4095.53766560862,134,5025.806,26,5.46923076923077,10.8807692307692,0.15902724557841,799.240084991447
2003,"WGOA","Deep-water flatfish",210,969.520293546016,855.416250890908,210,2787.949,10,4.87,6.97,0.0969520293546016,270.297313287132
2003,"WGOA","Deep-water flatfish",220,5381.02383589631,5788.02770339829,220,10017.785,18,5.02941176470588,9.23529411764706,0.298945768660906,2994.77443710469
2003,"WGOA","Deep-water flatfish",221,1439.349806153,1700.18822647956,221,1528.313,7,4.51428571428571,9.08571428571429,0.205621400879,314.253860041588
2003,"WGOA","Deep-water flatfish",230,14469.3909637466,15022.351176615,230,6659.46,16,4.76,13.3466666666667,0.90433693523416,6022.39564671448
2003,"WGOA","Deep-water flatfish",231,2731.14542307104,3324.17646279725,231,1622.614,6,4.66666666666667,10.4,0.455190903845174,738.599133251833
2003,"WGOA","Deep-water flatfish",310,2884.90759871647,2944.59357335765,310,2531.101,9,4.28888888888889,6.87777777777778,0.320545288746274,811.332500890983
2003,"WGOA","Deep-water flatfish",320,3183.6417075944,3496.48353991338,320,1603.961,5,4.28,9.8,0.636728341518879,1021.28742739096
2003,"WGOA","Deep-water flatfish",330,11149.6122191702,13644.0231192906,330,2911.769,9,4.18888888888889,10.7,1.23884580213002,3607.23280242232
2003,"WGOA","Deep-water flatfish",410,2681.51125439184,2721.59167837072,410,2005.603,4,3.725,7,0.670377813597959,1344.51175408551
2003,"WGOA","Deep-water flatfish",420,6223.22780243891,8156.70789036461,420,1953.21,3,3.8,9.3,2.07440926747964,4051.7569253339
2003,"WGOA","Deep-water flatfish",430,5505.82389799265,7778.15050840894,430,1744.835,2,3.9,11.25,2.75291194899633,4803.37712052701
2003,"WGOA","Demersal shelf rockfish",10,154.190288802008,48.6098010094603,10,8332.718,28,5.58928571428571,6.11071428571429,0.00550679602864315,45.8865783902033
2003,"WGOA","Demersal shelf rockfish",22,288.966152091924,84.8652429051172,22,10792.012,37,7.90810810810811,9.3,0.00780989600248443,84.284491377564
2003,"WGOA","Demersal shelf rockfish",33,37.727201835302,43.5648981931894,33,5260.082,8,6.8125,13.6875,0.00471590022941275,24.8060219105299
2003,"WGOA","Demersal shelf rockfish",120,228.4229322285,83.3660336600365,120,11104.039,19,5.56315789473684,8.8,0.0120222595909737,133.495639366296
2003,"WGOA","Demersal shelf rockfish",122,195.530198862563,89.4281099089806,122,5010.738,21,5.48571428571429,9.01428571428571,0.00931096185059823,46.6547903613429
2003,"WGOA","Demersal shelf rockfish",134,3192.98897692506,942.276327801172,134,5025.806,26,5.46923076923077,10.8807692307692,0.122807268343272,617.205506083225
2003,"WGOA","Flathead sole",10,1695.38384332102,4636.70297390976,10,8332.718,28,5.58928571428571,6.11071428571429,0.0605494229757507,504.541266719652
2003,"WGOA","Flathead sole",11,69441.0219672753,181568.125075402,11,13681.241,62,6.07903225806452,6.46774193548387,1.12001648334315,15323.2154325901
2003,"WGOA","Flathead sole",12,152153.321885016,541676.8394849,12,6875.823,33,5.88181818181818,6.92121212121212,4.61070672378835,31702.4033376786
2003,"WGOA","Flathead sole",13,17723.3152064498,56757.8004556298,13,12398.789,38,5.94210526315789,7.11842105263158,0.466403031748678,5782.83277961216
2003,"WGOA","Flathead sole",20,20476.1983328891,69404.5548484104,20,7940.852,18,7.18823529411765,9.25555555555556,1.13756657404939,9033.24780467328
2003,"WGOA","Flathead sole",21,2004.18398096498,3459.27023805788,21,7302.086,20,6.53,8.755,0.100209199048249,731.736189441432
2003,"WGOA","Flathead sole",22,61309.2685270168,179480.492206563,22,10792.012,37,7.90810810810811,9.3,1.65700725748694,17882.4422068862
2003,"WGOA","Flathead sole",30,230174.514666827,559046.777715541,30,5766.075,33,7.32903225806452,9.94193548387097,6.97498529293414,40218.2883229552
2003,"WGOA","Flathead sole",31,6189.02961663251,13839.7192275183,31,15403.147,41,7.28048780487805,10.0878048780488,0.150951941869086,2325.13495054498
2003,"WGOA","Flathead sole",32,887.925301235865,3162.33605131962,32,9886.88,15,9.6,11.1357142857143,0.059195020082391,585.25406015219
2003,"WGOA","Flathead sole",33,6891.80527781591,19075.5552307683,33,5260.082,8,6.8125,13.6875,0.861475659726989,4531.43261116806
2003,"WGOA","Flathead sole",35,39312.5264531752,101570.937451929,35,2199.622,9,6.7,9,4.36805849479724,9608.07756244289
2003,"WGOA","Flathead sole",110,12496.8484399046,50788.438542159,110,4245.316,8,5.65,6.625,1.56210605498807,6631.63382893773
2003,"WGOA","Flathead sole",111,2652.89890541825,6215.938632393,111,8153.739,33,5.4625,6.725,0.0803908759217652,655.486220247458
2003,"WGOA","Flathead sole",112,14113.6833449463,58939.3001557638,112,2278.242,5,5.4,8.04,2.82273666898926,6430.87723423143
2003,"WGOA","Flathead sole",120,29877.238267689,120603.875024091,120,11104.039,19,5.56315789473684,8.8,1.57248622461521,17460.9483650901
2003,"WGOA","Flathead sole",121,47292.1732819146,126401.833218523,121,7734.619,24,5.77916666666667,9.36666666666667,1.97050722007978,15241.1225840662
2003,"WGOA","Flathead sole",122,4140.25899542684,8233.51098655902,122,5010.738,21,5.48571428571429,9.01428571428571,0.197155190258421,987.893003725099
2003,"WGOA","Flathead sole",130,62820.1479765162,200531.325474809,130,7911.775,25,6.072,10.548,2.51280591906065,19880.7550502761
2003,"WGOA","Flathead sole",131,14407.039821917,42145.961069016,131,7336.402,23,5.75652173913044,12.5695652173913,0.626393035735522,4595.47112015616
2003,"WGOA","Flathead sole",132,15054.8523745548,53313.8751131818,132,10980.778,14,6.28571428571429,11.0071428571429,1.07534659818249,11808.1422676971
2003,"WGOA","Flathead sole",133,8899.6417822075,36654.6984328682,133,12077.011,18,5.83888888888889,13.6777777777778,0.494424543455972,5971.17064998775
2003,"WGOA","Flathead sole",134,1114.13649356057,5350.36153248162,134,5025.806,26,5.46923076923077,10.8807692307692,0.0428514035984835,215.36284131368
2003,"WGOA","Flathead sole",210,85.1613307229486,352.429051370992,210,2787.949,10,4.87,6.97,0.00851613307229486,23.7425446827714
2003,"WGOA","Flathead sole",220,11553.1671927513,31799.3706086343,220,10017.785,18,5.02941176470588,9.23529411764706,0.641842621819514,6429.8413892242
2003,"WGOA","Flathead sole",221,3.88069722982368,39.5989513247314,221,1528.313,7,4.51428571428571,9.08571428571429,0.00055438531854624,0.84727428934336
2003,"WGOA","Flathead sole",230,2967.16531754947,8854.00896582325,230,6659.46,16,4.76,13.3466666666667,0.185447832346842,1234.9824216005
2003,"WGOA","Flathead sole",231,231.003028882606,1355.98892642951,231,1622.614,6,4.66666666666667,10.4,0.0385005048137677,62.4714581178869
2003,"WGOA","Flathead sole",232,1914.19316911427,4293.46100622673,232,3208.227,3,5.46666666666667,10.3333333333333,0.638064389704756,2047.05540278932
2003,"WGOA","Gelatinous carnivores",10,199.312423491169,603.478897837911,10,8332.718,28,5.58928571428571,6.11071428571429,0.00711830083897033,59.3147935303032
2003,"WGOA","Gelatinous carnivores",11,1202.84863893075,2697.20803669198,11,13681.241,62,6.07903225806452,6.46774193548387,0.0194007844988831,265.426808318284
2003,"WGOA","Gelatinous carnivores",12,76.8684708062819,765.749203296505,12,6875.823,33,5.88181818181818,6.92121212121212,0.00232934760019036,16.0161818043837
2003,"WGOA","Gelatinous carnivores",13,163.92353920204,447.531932948394,13,12398.789,38,5.94210526315789,7.11842105263158,0.00431377734742211,53.4856151236664
2003,"WGOA","Gelatinous carnivores",20,115.850011049975,644.383373509305,20,7940.852,18,7.18823529411765,9.25555555555556,0.00643611172499862,51.1082106636788
2003,"WGOA","Gelatinous carnivores",21,834.650498484527,1413.72421473621,21,7302.086,20,6.53,8.755,0.0417325249242263,304.734485993844
2003,"WGOA","Gelatinous carnivores",22,2217.75357484342,7769.71885949407,22,10792.012,37,7.90810810810811,9.3,0.059939285806579,646.865491696031
2003,"WGOA","Gelatinous carnivores",30,2978.70121013734,6007.39387187583,30,5766.075,33,7.32903225806452,9.94193548387097,0.0902636730344649,520.467108492202
2003,"WGOA","Gelatinous carnivores",31,1561.30600598438,6141.56513468601,31,15403.147,41,7.28048780487805,10.0878048780488,0.0380806342923018,586.561607857566
2003,"WGOA","Gelatinous carnivores",32,730.072663925128,2327.92999246641,32,9886.88,15,9.6,11.1357142857143,0.0486715109283419,481.209387967205
2003,"WGOA","Gelatinous carnivores",33,885.391130614602,2237.55738431497,33,5260.082,8,6.8125,13.6875,0.110673891326825,582.15374363819
2003,"WGOA","Gelatinous carnivores",35,235.251894152552,1785.13627593383,35,2199.622,9,6.7,9,0.0261390993502835,57.4961379910693
2003,"WGOA","Gelatinous carnivores",110,13.5179452723186,79.9878418480391,110,4245.316,8,5.65,6.625,0.00168974315903983,7.17349366896232
2003,"WGOA","Gelatinous carnivores",111,1411.48147900907,2080.80412447717,111,8153.739,33,5.4625,6.725,0.0427721660305778,348.753078277997
2003,"WGOA","Gelatinous carnivores",120,370.664388812405,589.051937297268,120,11104.039,19,5.56315789473684,8.8,0.0195086520427582,216.624833120216
2003,"WGOA","Gelatinous carnivores",121,1131.49357355704,1979.90034711522,121,7734.619,24,5.77916666666667,9.36666666666667,0.0471455655648766,364.652987183841
2003,"WGOA","Gelatinous carnivores",122,3051.96839725039,5508.60046064182,122,5010.738,21,5.48571428571429,9.01428571428571,0.145331828440495,728.219715376267
2003,"WGOA","Gelatinous carnivores",130,1205.31790408367,3388.55917791928,130,7911.775,25,6.072,10.548,0.0482127161633469,381.448162423264
2003,"WGOA","Gelatinous carnivores",131,513.169942507132,971.705617434081,131,7336.402,23,5.75652173913044,12.5695652173913,0.0223117366307449,163.68786924127
2003,"WGOA","Gelatinous carnivores",132,657.845715145234,2201.27131869205,132,10980.778,14,6.28571428571429,11.0071428571429,0.046988979653231,515.975554018647
2003,"WGOA","Gelatinous carnivores",133,990.035761693506,1701.18930597183,133,12077.011,18,5.83888888888889,13.6777777777778,0.0550019867607503,664.259599131436
2003,"WGOA","Gelatinous carnivores",134,909.610217988886,2083.68152256292,134,5025.806,26,5.46923076923077,10.8807692307692,0.0349850083841879,175.827865047302
2003,"WGOA","Gelatinous carnivores",210,896.303744588676,1541.66217623385,210,2787.949,10,4.87,6.97,0.0896303744588676,249.884912842226
2003,"WGOA","Gelatinous carnivores",220,1780.39826023847,3398.05107201538,220,10017.785,18,5.02941176470588,9.23529411764706,0.0989110144576929,990.869276969059
2003,"WGOA","Gelatinous carnivores",221,729.682643212141,1472.16390646486,221,1528.313,7,4.51428571428571,9.08571428571429,0.104240377601734,159.31192421364
2003,"WGOA","Gelatinous carnivores",230,1025.43598330243,1346.40884928751,230,6659.46,16,4.76,13.3466666666667,0.0640897489564017,426.803119585199
2003,"WGOA","Gelatinous carnivores",231,392.856927109957,671.862889947272,231,1622.614,6,4.66666666666667,10.4,0.0654761545183262,106.242524987599
2003,"WGOA","Gelatinous carnivores",232,85.1305123095145,350.996030583998,232,3208.227,3,5.46666666666667,10.3333333333333,0.0283768374365048,91.0393360384056
2003,"WGOA","Gelatinous carnivores",310,749.17221722747,1531.93580996309,310,2531.101,9,4.28888888888889,6.87777777777778,0.0832413574697189,210.692283132963
2003,"WGOA","Gelatinous carnivores",320,1444.20655675665,2205.77318717141,320,1603.961,5,4.28,9.8,0.28884131135133,463.290198596391
2003,"WGOA","Gelatinous carnivores",330,294.99716709939,674.932274834802,330,2911.769,9,4.18888888888889,10.7,0.0327774630110433,95.4404006942025
2003,"WGOA","Gelatinous carnivores",410,616.544417048633,895.753098168954,410,2005.603,4,3.725,7,0.154136104262158,309.135833116497
2003,"WGOA","Gelatinous carnivores",420,107.318181068883,384.253673368688,420,1953.21,3,3.8,9.3,0.0357727270229609,69.8716481485176
2003,"WGOA","Gelatinous carnivores",430,34.8828842466965,108.865484708838,430,1744.835,2,3.9,11.25,0.0174414421233482,30.4324386672923
2003,"WGOA","Infauna",10,462.900346956343,9038.37069283709,10,8332.718,28,5.58928571428571,6.11071428571429,0.0165321552484408,137.757787617477
2003,"WGOA","Infauna",11,418.666294482652,8512.78005243038,11,13681.241,62,6.07903225806452,6.46774193548387,0.00675268216907504,92.3850721515183
2003,"WGOA","Infauna",12,278.790038012784,4807.390680384,12,6875.823,33,5.88181818181818,6.92121212121212,0.00844818297008437,58.0882107739144
2003,"WGOA","Infauna",13,165.476194812427,6599.57044786387,13,12398.789,38,5.94210526315789,7.11842105263158,0.00435463670559019,53.9922216842679
2003,"WGOA","Infauna",20,26.800035300004,1345.43520000304,20,7940.852,18,7.18823529411765,9.25555555555556,0.00148889085000022,11.8230618840059
2003,"WGOA","Infauna",21,842.941596654076,44093.5584905793,21,7302.086,20,6.53,8.755,0.0421470798327038,307.761601587269
2003,"WGOA","Infauna",22,7113.36627366522,130363.661651357,22,10792.012,37,7.90810810810811,9.3,0.192253142531492,2074.79822123758
2003,"WGOA","Infauna",30,248.128902901468,9599.23989326811,30,5766.075,33,7.32903225806452,9.94193548387097,0.00751905766368084,43.3554504181085
2003,"WGOA","Infauna",31,1467.24524174424,27051.9069646519,31,15403.147,41,7.28048780487805,10.0878048780488,0.0357864693108352,551.224247405784
2003,"WGOA","Infauna",32,0.181562847614891,90.7814238074456,32,9886.88,15,9.6,11.1357142857143,1.21041898409927e-05,0.119672672455114
2003,"WGOA","Infauna",33,5.60778214074351,210.630402186262,33,5260.082,8,6.8125,13.6875,0.000700972767592939,3.6871742373058
2003,"WGOA","Infauna",35,85.1057627300938,2886.00225193693,35,2199.622,9,6.7,9,0.00945619585889932,20.8000564475438
2003,"WGOA","Infauna",110,15.9465491770967,565.878125684357,110,4245.316,8,5.65,6.625,0.00199331864713709,8.46226754578945
2003,"WGOA","Infauna",111,135.41209492436,6696.82892883899,111,8153.739,33,5.4625,6.725,0.0041033968158897,33.4580266501957
2003,"WGOA","Infauna",112,18.2414853209838,201.555440148968,112,2278.242,5,5.4,8.04,0.00364829706419676,8.31170360012976
2003,"WGOA","Infauna",120,21.6163859224301,1368.60940127786,120,11104.039,19,5.56315789473684,8.8,0.00113770452223316,12.6331153853534
2003,"WGOA","Infauna",121,53.7424940049575,1479.92067404849,121,7734.619,24,5.77916666666667,9.36666666666667,0.0022392705835399,17.3199048015888
2003,"WGOA","Infauna",122,66.1787600677032,5699.50327986988,122,5010.738,21,5.48571428571429,9.01428571428571,0.00315136952703349,15.7906870411487
2003,"WGOA","Infauna",130,58.0018194904177,1344.50549998164,130,7911.775,25,6.072,10.548,0.00232007277961671,18.355893815952
2003,"WGOA","Infauna",131,7.48277210526544,871.588403211136,131,7336.402,23,5.75652173913044,12.5695652173913,0.000325337917620237,2.38680974950494
2003,"WGOA","Infauna",132,32.8531677723549,1486.9376445099,132,10980.778,14,6.28571428571429,11.0071428571429,0.00234665484088249,25.768095850356
2003,"WGOA","Infauna",133,3.84677933540457,445.225652079986,133,12077.011,18,5.83888888888889,13.6777777777778,0.000213709963078032,2.58097757490298
2003,"WGOA","Infauna",134,10.0250836434316,366.631359947392,134,5025.806,26,5.46923076923077,10.8807692307692,0.000385580140131985,1.93785098175617
2003,"WGOA","Infauna",210,10.6859470630158,368.480933207442,210,2787.949,10,4.87,6.97,0.00106859470630158,2.97918754283879
2003,"WGOA","Infauna",220,12.9266997910248,949.958306281941,220,10017.785,18,5.02941176470588,9.23529411764706,0.000718149988390265,7.19427218144617
2003,"WGOA","Infauna",221,2.31976606884746,173.513234473764,221,1528.313,7,4.51428571428571,9.08571428571429,0.000331395152692494,0.506475519996924
2003,"WGOA","Infauna",230,11.2461166746295,494.344971432354,230,6659.46,16,4.76,13.3466666666667,0.000702882292164345,4.68081650937677
2003,"WGOA","Infauna",231,0.667007591516183,77.6340463542751,231,1622.614,6,4.66666666666667,10.4,0.000111167931919364,0.180382642683407
2003,"WGOA","Infauna",310,14.9625690651368,2905.57327580122,310,2531.101,9,4.28888888888889,6.87777777777778,0.00166250767390409,4.20797483592631
2003,"WGOA","Infauna",320,0.680596988963955,84.6717975598538,320,1603.961,5,4.28,9.8,0.000136119397792791,0.218330205403123
2003,"WGOA","Infauna",330,97.9189334362003,1017.89582464655,330,2911.769,9,4.18888888888889,10.7,0.0108798814929111,31.6797016547324
2003,"WGOA","Infauna",410,0.758253340981334,79.019457188715,410,2005.603,4,3.725,7,0.000189563335245334,0.380188793858047
2003,"WGOA","Infauna",430,2.63315833285607,38.7229166596481,430,1744.835,2,3.9,11.25,0.00131657916642804,2.29721340985446
2003,"WGOA","King crab",12,319.581201246756,134.461217953246,12,6875.823,33,5.88181818181818,6.92121212121212,0.00968427882565928,66.587387087881
2003,"WGOA","King crab",22,3935.79248988685,1511.47622676907,22,10792.012,37,7.90810810810811,9.3,0.106372769996942,1147.97621028024
2003,"WGOA","King crab",32,251.679925153081,89.1380816998953,32,9886.88,15,9.6,11.1357142857143,0.0167786616768721,165.888614559833
2003,"WGOA","King crab",131,85.5093044040295,41.1498096265782,131,7336.402,23,5.75652173913044,12.5695652173913,0.00371779584365346,27.2752448629709
2003,"WGOA","King crab",132,3.48796850179367,35.5915153244252,132,10980.778,14,6.28571428571429,11.0071428571429,0.000249140607270976,2.73575769922778
2003,"WGOA","King crab",221,66.6470905768001,44.7897114091399,221,1528.313,7,4.51428571428571,9.08571428571429,0.00952101293954287,14.5510878486716
2003,"WGOA","King crab",230,84.7299731832618,37.2931219996751,230,6659.46,16,4.76,13.3466666666667,0.00529562332395386,35.2659917009378
2003,"WGOA","King crab",310,414.251356935326,580.811911570739,310,2531.101,9,4.28888888888889,6.87777777777778,0.0460279285483695,116.501335976707
2003,"WGOA","King crab",330,32.1400703621571,40.994987706833,330,2911.769,9,4.18888888888889,10.7,0.00357111892912857,10.3982733931498
2003,"WGOA","King crab",420,9.15452179458989,117.119410049277,420,1953.21,3,3.8,9.3,0.0030515072648633,5.96023450480364
2003,"WGOA","King crab",430,0.188517908337252,31.4196513895419,430,1744.835,2,3.9,11.25,9.42589541686258e-05,0.164466322296814
2003,"WGOA","Large sculpins",10,7483.59463456597,9422.82453823309,10,8332.718,28,5.58928571428571,6.11071428571429,0.267271236948785,2227.0958470054
2003,"WGOA","Large sculpins",11,9605.98961888511,14241.2983750562,11,13681.241,62,6.07903225806452,6.46774193548387,0.154935316433631,2119.70740353976
2003,"WGOA","Large sculpins",12,20538.0817569011,24924.3254778864,12,6875.823,33,5.88181818181818,6.92121212121212,0.622366113845487,4279.27923999942
2003,"WGOA","Large sculpins",13,9594.75356601461,12681.0789300671,13,12398.789,38,5.94210526315789,7.11842105263158,0.252493514895121,3130.61381505297
2003,"WGOA","Large sculpins",20,4272.7665619875,4982.174558024,20,7940.852,18,7.18823529411765,9.25555555555556,0.237375920110417,1884.96704996064
2003,"WGOA","Large sculpins",21,45.9783974560078,95.402091936731,21,7302.086,20,6.53,8.755,0.00229891987280039,16.7869106182975
2003,"WGOA","Large sculpins",22,4205.12886493597,3753.02246448294,22,10792.012,37,7.90810810810811,9.3,0.113652131484756,1226.53516680906
2003,"WGOA","Large sculpins",30,9134.4132856677,8137.90127550752,30,5766.075,33,7.32903225806452,9.94193548387097,0.276800402595991,1596.05188139868
2003,"WGOA","Large sculpins",31,2070.02170584798,2818.80832714956,31,15403.147,41,7.28048780487805,10.0878048780488,0.0504883342889752,777.679234838225
2003,"WGOA","Large sculpins",32,589.184161589658,710.790040266808,32,9886.88,15,9.6,11.1357142857143,0.0392789441059772,388.346206902504
2003,"WGOA","Large sculpins",33,228.573885963044,85.4459106311626,33,5260.082,8,6.8125,13.6875,0.0285717357453805,150.289672903033
2003,"WGOA","Large sculpins",35,2918.78302208079,3184.94484346613,35,2199.622,9,6.7,9,0.324309224675644,713.357705399489
2003,"WGOA","Large sculpins",111,2726.36681056722,4820.14671005503,111,8153.739,33,5.4625,6.725,0.0826171760777945,673.63889065538
2003,"WGOA","Large sculpins",112,973.810836902061,350.598158842132,112,2278.242,5,5.4,8.04,0.194762167380412,443.715349737085
2003,"WGOA","Large sculpins",120,980.804236414096,254.600639061028,120,11104.039,19,5.56315789473684,8.8,0.0516212756007419,573.204657500387
2003,"WGOA","Large sculpins",121,925.806047190521,1227.20716632232,121,7734.619,24,5.77916666666667,9.36666666666667,0.0385752519662717,298.364876788113
2003,"WGOA","Large sculpins",122,1435.21053405487,344.629242315642,122,5010.738,21,5.48571428571429,9.01428571428571,0.0683433587645174,342.450664809
2003,"WGOA","Large sculpins",130,3052.18671321351,2034.19436902067,130,7911.775,25,6.072,10.548,0.12208746852854,965.928581317393
2003,"WGOA","Large sculpins",131,170.612951723045,44.898145190275,131,7336.402,23,5.75652173913044,12.5695652173913,0.00741795442274108,54.4210956629065
2003,"WGOA","Large sculpins",132,1420.76897960009,476.35667540708,132,10980.778,14,6.28571428571429,11.0071428571429,0.101483498542864,1114.36776816251
2003,"WGOA","Large sculpins",133,977.049950703174,156.378750838244,133,12077.011,18,5.83888888888889,13.6777777777778,0.054280552816843,655.546833455094
2003,"WGOA","Large sculpins",134,1193.95339214356,267.602750699155,134,5025.806,26,5.46923076923077,10.8807692307692,0.0459212843132137,230.791466229055
2003,"WGOA","Large sculpins",220,932.279799011499,209.294145149788,220,10017.785,18,5.02941176470588,9.23529411764706,0.0517933221673055,518.8543659078
2003,"WGOA","Large sculpins",221,710.111643521228,216.570155046946,221,1528.313,7,4.51428571428571,9.08571428571429,0.101444520503033,155.038979463551
2003,"WGOA","Large sculpins",230,1020.9217052273,164.919456503131,230,6659.46,16,4.76,13.3466666666667,0.0638076065767062,424.924203693312
2003,"WGOA","Large sculpins",231,281.556980464391,37.9968934499853,231,1622.614,6,4.66666666666667,10.4,0.0469261634107319,76.1430497165413
2003,"WGOA","Lingcod",22,995.602888032163,88.7765993917129,22,10792.012,37,7.90810810810811,9.3,0.0269081861630314,290.393467969669
2003,"WGOA","Lingcod",30,389.72793400607,42.7333260971568,30,5766.075,33,7.32903225806452,9.94193548387097,0.0118099373941233,68.0969847598197
2003,"WGOA","Lingcod",31,2698.65918981893,356.913590285093,31,15403.147,41,7.28048780487805,10.0878048780488,0.0658209558492422,1013.84985862639
2003,"WGOA","Lingcod",33,533.531498126688,42.512469970254,33,5260.082,8,6.8125,13.6875,0.066691437265836,350.802428716153
2003,"WGOA","Lingcod",130,83.5986214102243,31.4991037717499,130,7911.775,25,6.072,10.548,0.00334394485640897,26.4565393163151
2003,"WGOA","Lingcod",131,4567.21421266332,494.046654564054,131,7336.402,23,5.75652173913044,12.5695652173913,0.198574530985362,1456.82258627007
2003,"WGOA","Lingcod",133,1239.94685491155,199.297595082492,133,12077.011,18,5.83888888888889,13.6777777777778,0.0688859363839751,831.936211454567
2003,"WGOA","Lingcod",134,2000.06819036408,393.289888683445,134,5025.806,26,5.46923076923077,10.8807692307692,0.0769256996293876,386.613642751574
2003,"WGOA","Lingcod",230,111.854008148565,39.9478600530588,230,6659.46,16,4.76,13.3466666666667,0.00699087550928528,46.555455819065
2003,"WGOA","Longnose skate",10,562.458844474795,50.8092903771269,10,8332.718,28,5.58928571428571,6.11071428571429,0.0200878158740998,167.386104914797
2003,"WGOA","Longnose skate",12,380.298050991504,47.5372563739379,12,6875.823,33,5.88181818181818,6.92121212121212,0.0115241833633789,79.238245026138
2003,"WGOA","Longnose skate",20,744.960754050555,84.4237730931061,20,7940.852,18,7.18823529411765,9.25555555555556,0.0413867085583642,328.645727429103
2003,"WGOA","Longnose skate",21,753.631747539784,85.5913398682321,21,7302.086,20,6.53,8.755,0.0376815873769892,275.154191643289
